TargetName	HUGOSymbol	TargetGroup	AnalyteType	Codeclass	Pooling	CorrelationToNegatives	GlobalOutliers
CD3EAP	CD3EAP	All Probes	RNA	Endogenous	01	0.861788301245557	0
CD3G	CD3G	All Probes	RNA	Endogenous	01	0.801951573146797	0
CD4	CD4	All Probes	RNA	Endogenous	01	0.360944645036352	0
CD40	CD40	All Probes	RNA	Endogenous	01	0.476894816821441	0
CD40LG	CD40LG	All Probes	RNA	Endogenous	01	0.90916892077824	0
CD44	CD44	All Probes	RNA	Endogenous	01	0.915186475428704	0
CD46	CD46	All Probes	RNA	Endogenous	01	0.631883771620537	0
CD47	CD47	All Probes	RNA	Endogenous	01	0.773896718594424	0
CD48	CD48	All Probes	RNA	Endogenous	01	0.464291527798804	0
CD5	CD5	All Probes	RNA	Endogenous	01	0.669761619742455	0
CD52	CD52	All Probes	RNA	Endogenous	01	0.457889040696336	0
CD53	CD53	All Probes	RNA	Endogenous	01	0.258384935383991	0
CD55	CD55	All Probes	RNA	Endogenous	01	0.782095987411914	0
CD58	CD58	All Probes	RNA	Endogenous	01	0.958575064191237	0
CD59	CD59	All Probes	RNA	Endogenous	01	0.50637495022533	0
CD5L	CD5L	All Probes	RNA	Endogenous	01	0.92917935265676	0
CD6	CD6	All Probes	RNA	Endogenous	01	0.668746476733824	0
CD63	CD63	All Probes	RNA	Endogenous	01	0.828430296243426	0
CD68	CD68	All Probes	RNA	Endogenous	01	0.305073661623191	0
CD69	CD69	All Probes	RNA	Endogenous	01	0.672349170893704	0
CD7	CD7	All Probes	RNA	Endogenous	01	0.534227121402388	0
CD70	CD70	All Probes	RNA	Endogenous	01	0.900465047195705	0
CD72	CD72	All Probes	RNA	Endogenous	01	0.910697890107042	0
CD74	CD74	All Probes	RNA	Endogenous	01	0.365717094106406	0
CD79A	CD79A	All Probes	RNA	Endogenous	01	0.636369711671585	0
CD79B	CD79B	All Probes	RNA	Endogenous	01	0.939662908277073	0
CD80	CD80	All Probes	RNA	Endogenous	01	0.676457585049188	0
CD81	CD81	All Probes	RNA	Endogenous	01	0.879545968988244	0
CD82	CD82	All Probes	RNA	Endogenous	01	0.885388118943752	0
CD83	CD83	All Probes	RNA	Endogenous	01	0.770234930728937	0
CD84	CD84	All Probes	RNA	Endogenous	01	0.531380770951001	0
CD86	CD86	All Probes	RNA	Endogenous	01	0.747634045091724	0
CD8A	CD8A	All Probes	RNA	Endogenous	01	0.404570848945938	0
CD8B,CD8B2	CD8B,CD8B2	All Probes	RNA	Endogenous	01	0.713510365633674	0
CD9	CD9	All Probes	RNA	Endogenous	01	0.629531872754541	0
CD93	CD93	All Probes	RNA	Endogenous	01	0.266762548441693	0
CD96	CD96	All Probes	RNA	Endogenous	01	0.607647101258989	0
CD99	CD99	All Probes	RNA	Endogenous	01	0.911270163229446	0
CD99L2	CD99L2	All Probes	RNA	Endogenous	01	0.885717658161148	0
CDA	CDA	All Probes	RNA	Endogenous	01	0.904212107025805	0
CDADC1	CDADC1	All Probes	RNA	Endogenous	01	0.936599756365253	0
CDAN1	CDAN1	All Probes	RNA	Endogenous	01	0.924570624664502	0
CDC123	CDC123	All Probes	RNA	Endogenous	01	0.844192974431364	0
CDC14A	CDC14A	All Probes	RNA	Endogenous	01	0.890320248614299	0
CDC14B	CDC14B	All Probes	RNA	Endogenous	01	0.873184450985069	0
CDC14C	CDC14C	All Probes	RNA	Endogenous	01	0.961309375647096	0
CDC16	CDC16	All Probes	RNA	Endogenous	01	0.810013196017491	0
CDC20	CDC20	All Probes	RNA	Endogenous	01	0.697468787259199	0
CDC20B	CDC20B	All Probes	RNA	Endogenous	01	0.94181642755554	0
CDC23	CDC23	All Probes	RNA	Endogenous	01	0.873433177767184	0
CDC25A	CDC25A	All Probes	RNA	Endogenous	01	0.796411077497501	0
CDC25B	CDC25B	All Probes	RNA	Endogenous	01	0.728415122784933	0
CDC25C	CDC25C	All Probes	RNA	Endogenous	01	0.929888519092357	0
CDC26	CDC26	All Probes	RNA	Endogenous	01	0.865456142291037	0
CDC27	CDC27	All Probes	RNA	Endogenous	01	0.885291956116517	0
CDC34	CDC34	All Probes	RNA	Endogenous	01	0.788371472092893	0
CDC37	CDC37	All Probes	RNA	Endogenous	01	0.772287395204618	0
CDC37L1	CDC37L1	All Probes	RNA	Endogenous	01	0.963068712891971	0
CDC40	CDC40	All Probes	RNA	Endogenous	01	0.806947376418521	0
CDC42	CDC42	All Probes	RNA	Endogenous	01	0.882144856000182	0
CDC42BPA	CDC42BPA	All Probes	RNA	Endogenous	01	0.922569581479822	0
CDC42BPB	CDC42BPB	All Probes	RNA	Endogenous	01	0.878142058042682	0
CDC42BPG	CDC42BPG	All Probes	RNA	Endogenous	01	0.908180632945687	0
CDC42EP1	CDC42EP1	All Probes	RNA	Endogenous	01	0.947104081435687	0
CDC42EP2	CDC42EP2	All Probes	RNA	Endogenous	01	0.952668125239947	0
CDC42EP3	CDC42EP3	All Probes	RNA	Endogenous	01	0.849620532546601	0
CDC42EP4	CDC42EP4	All Probes	RNA	Endogenous	01	0.808571699964224	0
CDC42EP5	CDC42EP5	All Probes	RNA	Endogenous	01	0.711343495818058	0
CDC42SE1	CDC42SE1	All Probes	RNA	Endogenous	01	0.889467105009002	0
CDC42SE2	CDC42SE2	All Probes	RNA	Endogenous	01	0.846059749323192	0
CDC45	CDC45	All Probes	RNA	Endogenous	01	0.760747600751944	0
CDC5L	CDC5L	All Probes	RNA	Endogenous	01	0.867463938952289	0
CDC6	CDC6	All Probes	RNA	Endogenous	01	0.728877553923154	0
CDC7	CDC7	All Probes	RNA	Endogenous	01	0.906588994397176	0
CDC73	CDC73	All Probes	RNA	Endogenous	01	0.94170249996163	0
CDCA2	CDCA2	All Probes	RNA	Endogenous	01	0.843255914185419	0
CDCA3	CDCA3	All Probes	RNA	Endogenous	01	0.818009394921277	0
CDCA4	CDCA4	All Probes	RNA	Endogenous	01	NA	0
CDCA5	CDCA5	All Probes	RNA	Endogenous	01	0.823545365535187	0
CDCA7	CDCA7	All Probes	RNA	Endogenous	01	0.70288111848496	0
CDCA7L	CDCA7L	All Probes	RNA	Endogenous	01	0.772141778419512	0
CDCA8	CDCA8	All Probes	RNA	Endogenous	01	NA	0
CDCP1	CDCP1	All Probes	RNA	Endogenous	01	0.716881070822754	0
CDCP2	CDCP2	All Probes	RNA	Endogenous	01	0.949702364857644	0
CDH1	CDH1	All Probes	RNA	Endogenous	01	0.605165754951293	0
CDH10	CDH10	All Probes	RNA	Endogenous	01	0.954613149235442	0
CDH11	CDH11	All Probes	RNA	Endogenous	01	0.1723170083894	0
CDH12	CDH12	All Probes	RNA	Endogenous	01	0.950511570584408	0
CDH13	CDH13	All Probes	RNA	Endogenous	01	0.956691263314191	0
CDH15	CDH15	All Probes	RNA	Endogenous	01	0.92349459204015	0
CDH16	CDH16	All Probes	RNA	Endogenous	01	0.939982637089799	0
CDH17	CDH17	All Probes	RNA	Endogenous	01	0.65205819095294	0
CDH18	CDH18	All Probes	RNA	Endogenous	01	0.919752791593353	0
CDH19	CDH19	All Probes	RNA	Endogenous	01	0.955150785985975	0
CDH2	CDH2	All Probes	RNA	Endogenous	01	0.9126126851759	0
CDH20	CDH20	All Probes	RNA	Endogenous	01	0.909554061795658	0
CDH22	CDH22	All Probes	RNA	Endogenous	01	0.940147859500707	0
CDH23	CDH23	All Probes	RNA	Endogenous	01	0.95503858376469	0
CDH24	CDH24	All Probes	RNA	Endogenous	01	0.780754072946334	0
CDH26	CDH26	All Probes	RNA	Endogenous	01	0.949818321439673	0
CDH3	CDH3	All Probes	RNA	Endogenous	01	0.662725308123946	0
CDH4	CDH4	All Probes	RNA	Endogenous	01	0.952466958366409	0
CDH5	CDH5	All Probes	RNA	Endogenous	01	0.46604539320611	0
CDH6	CDH6	All Probes	RNA	Endogenous	01	0.885524544662876	0
CDH7	CDH7	All Probes	RNA	Endogenous	01	0.929832151472824	0
CDH8	CDH8	All Probes	RNA	Endogenous	01	0.601694401282193	0
CDH9	CDH9	All Probes	RNA	Endogenous	01	0.931384468310399	0
CDHR1	CDHR1	All Probes	RNA	Endogenous	01	0.652208802319703	0
CDHR2	CDHR2	All Probes	RNA	Endogenous	01	0.928460821814878	0
CDHR3	CDHR3	All Probes	RNA	Endogenous	01	0.945561060908522	0
CDHR4	CDHR4	All Probes	RNA	Endogenous	01	0.919942814129528	0
CDHR5	CDHR5	All Probes	RNA	Endogenous	01	0.892736103493598	0
CDIP1	CDIP1	All Probes	RNA	Endogenous	01	0.860279727262158	0
CDIPT	CDIPT	All Probes	RNA	Endogenous	01	0.921739223110482	0
CDK1	CDK1	All Probes	RNA	Endogenous	01	0.743360446143502	0
CDK10	CDK10	All Probes	RNA	Endogenous	01	0.780509157340597	0
CDK11A,CDK11B	CDK11A,CDK11B	All Probes	RNA	Endogenous	01	0.809579370336761	0
CDK12	CDK12	All Probes	RNA	Endogenous	01	0.786767333307574	0
CDK13	CDK13	All Probes	RNA	Endogenous	01	0.84002273188531	0
CDK14	CDK14	All Probes	RNA	Endogenous	01	0.739138586070552	0
CDK15	CDK15	All Probes	RNA	Endogenous	01	0.906111973274628	0
CDK16	CDK16	All Probes	RNA	Endogenous	01	0.941538635974599	0
CDK17	CDK17	All Probes	RNA	Endogenous	01	0.935633886813451	0
CDK18	CDK18	All Probes	RNA	Endogenous	01	0.860525218046375	0
CDK19	CDK19	All Probes	RNA	Endogenous	01	0.884893925474212	0
CDK2	CDK2	All Probes	RNA	Endogenous	01	0.81993630749344	0
CDK20	CDK20	All Probes	RNA	Endogenous	01	0.946842965913128	0
CDK2AP1	CDK2AP1	All Probes	RNA	Endogenous	01	0.851666537162156	0
CDK2AP2	CDK2AP2	All Probes	RNA	Endogenous	01	0.895609337672679	0
CDK4,TSPAN31	CDK4,TSPAN31	All Probes	RNA	Endogenous	01	0.760192579656403	0
CDK5	CDK5	All Probes	RNA	Endogenous	01	0.925431927298037	0
CDK5R1	CDK5R1	All Probes	RNA	Endogenous	01	0.962552129217717	0
CDK5R2	CDK5R2	All Probes	RNA	Endogenous	01	0.973747098178141	0
CDK5RAP1	CDK5RAP1	All Probes	RNA	Endogenous	01	0.826983242955309	0
CDK5RAP2	CDK5RAP2	All Probes	RNA	Endogenous	01	0.89697773909538	0
CDK5RAP3	CDK5RAP3	All Probes	RNA	Endogenous	01	0.865749446555668	0
CDK6	CDK6	All Probes	RNA	Endogenous	01	0.798231687808805	0
CDK7	CDK7	All Probes	RNA	Endogenous	01	0.826335514023788	0
CDK8	CDK8	All Probes	RNA	Endogenous	01	0.747307293270908	0
CDK9	CDK9	All Probes	RNA	Endogenous	01	0.90304545850376	0
CDKAL1	CDKAL1	All Probes	RNA	Endogenous	01	0.908914042839711	0
CDKL1	CDKL1	All Probes	RNA	Endogenous	01	0.964727270754659	0
CDKL2	CDKL2	All Probes	RNA	Endogenous	01	0.949239663401779	0
CDKL3	CDKL3	All Probes	RNA	Endogenous	01	0.960304828073117	0
CDKL4	CDKL4	All Probes	RNA	Endogenous	01	0.954821855635125	0
CDKL5	CDKL5	All Probes	RNA	Endogenous	01	NA	NA
CDKN1A	CDKN1A	All Probes	RNA	Endogenous	01	0.657545739061778	0
CDKN1B	CDKN1B	All Probes	RNA	Endogenous	01	0.898788229085793	0
CDKN1C	CDKN1C	All Probes	RNA	Endogenous	01	0.924707206889353	0
CDKN2AIP	CDKN2AIP	All Probes	RNA	Endogenous	01	0.952513682412823	0
CDKN2AIPNL	CDKN2AIPNL	All Probes	RNA	Endogenous	01	0.878934123172123	0
CDKN2B,CDKN2A	CDKN2B,CDKN2A	All Probes	RNA	Endogenous	01	0.890752569876708	0
CDKN2C	CDKN2C	All Probes	RNA	Endogenous	01	0.820374260875606	0
CDKN2D	CDKN2D	All Probes	RNA	Endogenous	01	0.961916662002264	0
CDKN3	CDKN3	All Probes	RNA	Endogenous	01	0.794140203648163	0
CDNF	CDNF	All Probes	RNA	Endogenous	01	0.95521608610036	0
CDO1	CDO1	All Probes	RNA	Endogenous	01	0.946742528002082	0
CDON	CDON	All Probes	RNA	Endogenous	01	0.966719838768005	0
CDPF1	CDPF1	All Probes	RNA	Endogenous	01	0.958194528974058	0
CDR1	CDR1	All Probes	RNA	Endogenous	01	0.933842783196053	0
CDR2	CDR2	All Probes	RNA	Endogenous	01	0.807519851220783	0
CDR2L	CDR2L	All Probes	RNA	Endogenous	01	0.859522207194972	0
CDRT15L2	CDRT15L2	All Probes	RNA	Endogenous	01	0.96307325318338	0
CDRT4	CDRT4	All Probes	RNA	Endogenous	01	0.945015687845765	0
CDS1	CDS1	All Probes	RNA	Endogenous	01	0.798319000666856	0
CDS2	CDS2	All Probes	RNA	Endogenous	01	0.823166853830148	0
CDSN	CDSN	All Probes	RNA	Endogenous	01	0.942730334368067	0
CDT1	CDT1	All Probes	RNA	Endogenous	01	0.745225956855407	0
CDV3	CDV3	All Probes	RNA	Endogenous	01	0.82525136675622	0
CDX1	CDX1	All Probes	RNA	Endogenous	01	0.73253822489903	0
CDX2	CDX2	All Probes	RNA	Endogenous	01	0.682864713305812	0
CDX4	CDX4	All Probes	RNA	Endogenous	01	0.959703290523096	0
CDY2A,CDY1,CDY2B,CDY1B	CDY2A,CDY1,CDY2B,CDY1B	All Probes	RNA	Endogenous	01	0.936116992723645	0
CDYL	CDYL	All Probes	RNA	Endogenous	01	0.900795802155956	0
CDYL2	CDYL2	All Probes	RNA	Endogenous	01	0.912437771013549	0
CEACAM1,CEACAM3,CEACAM6	CEACAM1,CEACAM3,CEACAM6	All Probes	RNA	Endogenous	01	0.512438352891782	0
CEACAM16	CEACAM16	All Probes	RNA	Endogenous	01	0.94563464580771	0
CEACAM18	CEACAM18	All Probes	RNA	Endogenous	01	0.93717962693659	0
CEACAM19	CEACAM19	All Probes	RNA	Endogenous	01	0.945708802707708	0
CEACAM20	CEACAM20	All Probes	RNA	Endogenous	01	0.942694778321526	0
CEACAM21	CEACAM21	All Probes	RNA	Endogenous	01	0.948014810151877	0
CEACAM4	CEACAM4	All Probes	RNA	Endogenous	01	0.908895655863334	0
CEACAM5	CEACAM5	All Probes	RNA	Endogenous	01	0.586029348381476	0
CEACAM7	CEACAM7	All Probes	RNA	Endogenous	01	0.694521140702974	0
CEACAM8	CEACAM8	All Probes	RNA	Endogenous	01	0.524232237593721	0
CEBPA	CEBPA	All Probes	RNA	Endogenous	01	0.748940948628027	0
CEBPB	CEBPB	All Probes	RNA	Endogenous	01	0.813726820417536	0
CEBPD	CEBPD	All Probes	RNA	Endogenous	01	NA	0
CEBPE	CEBPE	All Probes	RNA	Endogenous	01	0.954876997808921	0
CEBPG	CEBPG	All Probes	RNA	Endogenous	01	0.76149238481839	0
CEBPZ	CEBPZ	All Probes	RNA	Endogenous	01	0.776631253615799	0
CEBPZOS	CEBPZOS	All Probes	RNA	Endogenous	01	0.869063484812082	0
CECR2	CECR2	All Probes	RNA	Endogenous	01	0.945152766088258	0
CEL	CEL	All Probes	RNA	Endogenous	01	0.881470784003228	0
CELA1	CELA1	All Probes	RNA	Endogenous	01	0.87074172694342	0
CELA2A	CELA2A	All Probes	RNA	Endogenous	01	0.935585014080637	0
CELA2B	CELA2B	All Probes	RNA	Endogenous	01	0.884270996670507	0
CELA3A	CELA3A	All Probes	RNA	Endogenous	01	0.955923480615051	0
CELA3B	CELA3B	All Probes	RNA	Endogenous	01	0.952962107042564	0
CELF1	CELF1	All Probes	RNA	Endogenous	01	0.909589665816555	0
CELF2	CELF2	All Probes	RNA	Endogenous	01	0.862384809254747	0
CELF3,SNX27	CELF3,SNX27	All Probes	RNA	Endogenous	01	0.953750708583603	0
CELF4	CELF4	All Probes	RNA	Endogenous	01	0.924589098860169	0
CELF5,LOC105372244	CELF5,LOC105372244	All Probes	RNA	Endogenous	01	NA	0
CELF6	CELF6	All Probes	RNA	Endogenous	01	0.942050634427607	0
CELSR1	CELSR1	All Probes	RNA	Endogenous	01	0.865244748239791	0
CELSR2	CELSR2	All Probes	RNA	Endogenous	01	0.905664212645183	0
CELSR3	CELSR3	All Probes	RNA	Endogenous	01	0.761835844639639	0
CEMIP	CEMIP	All Probes	RNA	Endogenous	01	0.731170013271575	0
CEMIP2	CEMIP2	All Probes	RNA	Endogenous	01	0.879334408585858	0
CEMP1,AMDHD2	CEMP1,AMDHD2	All Probes	RNA	Endogenous	01	0.942973559001273	0
CEND1	CEND1	All Probes	RNA	Endogenous	01	0.906401476431114	0
CENPA	CENPA	All Probes	RNA	Endogenous	01	0.824248976159593	0
CENPB	CENPB	All Probes	RNA	Endogenous	01	0.845489196722972	0
CENPBD1	CENPBD1	All Probes	RNA	Endogenous	01	0.959244603361414	0
CENPC	CENPC	All Probes	RNA	Endogenous	01	0.948140707016426	0
CENPE	CENPE	All Probes	RNA	Endogenous	01	0.89647676791141	0
CENPF	CENPF	All Probes	RNA	Endogenous	01	0.750508737429584	0
CENPH	CENPH	All Probes	RNA	Endogenous	01	0.832450000283451	0
CENPI	CENPI	All Probes	RNA	Endogenous	01	0.761053837312817	0
CENPJ	CENPJ	All Probes	RNA	Endogenous	01	0.801504211531661	0
CENPK	CENPK	All Probes	RNA	Endogenous	01	0.797110822829132	0
CENPL	CENPL	All Probes	RNA	Endogenous	01	0.92916533464893	0
CENPM	CENPM	All Probes	RNA	Endogenous	01	0.885262322249353	0
CENPN	CENPN	All Probes	RNA	Endogenous	01	0.821936762736281	0
CENPO	CENPO	All Probes	RNA	Endogenous	01	0.822371228241376	0
CENPP	CENPP	All Probes	RNA	Endogenous	01	0.913377279407196	0
CENPQ	CENPQ	All Probes	RNA	Endogenous	01	0.924797344155277	0
CENPS	CENPS	All Probes	RNA	Endogenous	01	0.889859676466359	0
CENPT	CENPT	All Probes	RNA	Endogenous	01	0.954388233422113	0
CENPU	CENPU	All Probes	RNA	Endogenous	01	0.839195211327314	0
CENPV	CENPV	All Probes	RNA	Endogenous	01	0.886697012982955	0
CENPW	CENPW	All Probes	RNA	Endogenous	01	0.939423785262178	0
CENPX	CENPX	All Probes	RNA	Endogenous	01	0.80062154228488	0
CEP104	CEP104	All Probes	RNA	Endogenous	01	0.926358650766803	0
CEP112	CEP112	All Probes	RNA	Endogenous	01	0.943201857170162	0
CEP120	CEP120	All Probes	RNA	Endogenous	01	0.895713123314918	0
CEP126	CEP126	All Probes	RNA	Endogenous	01	0.959950536364818	0
CEP128	CEP128	All Probes	RNA	Endogenous	01	0.946574466923188	0
CEP131	CEP131	All Probes	RNA	Endogenous	01	0.956619640969456	0
CEP135	CEP135	All Probes	RNA	Endogenous	01	0.920923375890607	0
CEP152	CEP152	All Probes	RNA	Endogenous	01	0.899830068098718	0
CEP162	CEP162	All Probes	RNA	Endogenous	01	0.936612744288216	0
CEP164	CEP164	All Probes	RNA	Endogenous	01	0.947383173421769	0
CEP170	CEP170	All Probes	RNA	Endogenous	01	0.681233559722146	0
CEP170B	CEP170B	All Probes	RNA	Endogenous	01	0.775271688496514	0
CEP19	CEP19	All Probes	RNA	Endogenous	01	0.954084947835902	0
CEP192	CEP192	All Probes	RNA	Endogenous	01	0.896978615122971	0
CEP250	CEP250	All Probes	RNA	Endogenous	01	0.833500833802573	0
CEP290	CEP290	All Probes	RNA	Endogenous	01	0.934652950312714	0
CEP295	CEP295	All Probes	RNA	Endogenous	01	0.907362245369674	0
CEP295NL	CEP295NL	All Probes	RNA	Endogenous	01	0.932323109763262	0
CEP350	CEP350	All Probes	RNA	Endogenous	01	0.934341132869432	0
CEP41	CEP41	All Probes	RNA	Endogenous	01	0.871251934675937	0
CEP44	CEP44	All Probes	RNA	Endogenous	01	0.952241564484686	0
CEP55	CEP55	All Probes	RNA	Endogenous	01	0.784237526767107	0
CEP57	CEP57	All Probes	RNA	Endogenous	01	0.880605146920479	0
CEP57L1	CEP57L1	All Probes	RNA	Endogenous	01	0.904936283866528	0
CEP63	CEP63	All Probes	RNA	Endogenous	01	0.906306846082177	0
CEP68	CEP68	All Probes	RNA	Endogenous	01	0.912869603896801	0
CEP70	CEP70	All Probes	RNA	Endogenous	01	0.879415402410942	0
CEP72	CEP72	All Probes	RNA	Endogenous	01	0.841019847437857	0
CEP76	CEP76	All Probes	RNA	Endogenous	01	0.930043879194222	0
CEP78	CEP78	All Probes	RNA	Endogenous	01	0.851663378786641	0
CEP83	CEP83	All Probes	RNA	Endogenous	01	0.864625852211491	0
CEP85	CEP85	All Probes	RNA	Endogenous	01	0.862053627453907	0
CEP85L	CEP85L	All Probes	RNA	Endogenous	01	0.831602407313264	0
CEP89	CEP89	All Probes	RNA	Endogenous	01	0.918431147711653	0
CEP95	CEP95	All Probes	RNA	Endogenous	01	0.866343676131461	0
CEP97	CEP97	All Probes	RNA	Endogenous	01	0.965920880044463	0
CEPT1	CEPT1	All Probes	RNA	Endogenous	01	0.870267178439054	0
CER1	CER1	All Probes	RNA	Endogenous	01	0.942089391750392	0
CERCAM	CERCAM	All Probes	RNA	Endogenous	01	0.1333352816756	0
CERK	CERK	All Probes	RNA	Endogenous	01	0.951877959216466	0
CERKL	CERKL	All Probes	RNA	Endogenous	01	0.946915325194778	0
CERS2	CERS2	All Probes	RNA	Endogenous	01	0.8358499392249	0
CERS3	CERS3	All Probes	RNA	Endogenous	01	0.917540839608737	0
CERS4	CERS4	All Probes	RNA	Endogenous	01	0.813201229604399	0
CERS5	CERS5	All Probes	RNA	Endogenous	01	0.95548350871064	0
CERS6	CERS6	All Probes	RNA	Endogenous	01	0.770832953438104	0
CERT1,COL4A3BP	CERT1,COL4A3BP	All Probes	RNA	Endogenous	01	0.915407017831428	0
CES1,CES1P1	CES1,CES1P1	All Probes	RNA	Endogenous	01	0.908466668787249	0
CES2	CES2	All Probes	RNA	Endogenous	01	0.663226164816924	0
CES3	CES3	All Probes	RNA	Endogenous	01	0.709851173573079	0
CES4A	CES4A	All Probes	RNA	Endogenous	01	0.96865266143554	0
CES5A	CES5A	All Probes	RNA	Endogenous	01	0.932740399117013	0
CETN1	CETN1	All Probes	RNA	Endogenous	01	0.935020655578923	0
CETN2	CETN2	All Probes	RNA	Endogenous	01	0.849607018814296	0
CETN3	CETN3	All Probes	RNA	Endogenous	01	0.874550292816324	0
CETP	CETP	All Probes	RNA	Endogenous	01	0.968442522793343	0
CFAP100	CFAP100	All Probes	RNA	Endogenous	01	0.930295594622461	0
CFAP126,SDHC	CFAP126,SDHC	All Probes	RNA	Endogenous	01	0.920673726022664	0
CFAP157,PTRH1	CFAP157,PTRH1	All Probes	RNA	Endogenous	01	0.895032638833749	0
CFAP161	CFAP161	All Probes	RNA	Endogenous	01	0.929967085444319	0
CFAP20	CFAP20	All Probes	RNA	Endogenous	01	0.821627929902906	0
CFAP206	CFAP206	All Probes	RNA	Endogenous	01	0.712767955772927	0
CFAP221	CFAP221	All Probes	RNA	Endogenous	01	0.943394366189586	0
CFAP299	CFAP299	All Probes	RNA	Endogenous	01	0.93245411938388	0
CFAP300	CFAP300	All Probes	RNA	Endogenous	01	0.951607869765997	0
CFAP36	CFAP36	All Probes	RNA	Endogenous	01	0.908775930068016	0
CFAP410	CFAP410	All Probes	RNA	Endogenous	01	0.947093414092467	0
CFAP43	CFAP43	All Probes	RNA	Endogenous	01	0.952416240422612	0
CFAP44	CFAP44	All Probes	RNA	Endogenous	01	0.884911805996622	0
CFAP45	CFAP45	All Probes	RNA	Endogenous	01	0.938449663347758	0
CFAP46	CFAP46	All Probes	RNA	Endogenous	01	0.939978293035503	0
CFAP47	CFAP47	All Probes	RNA	Endogenous	01	0.954211979544929	0
CFAP52	CFAP52	All Probes	RNA	Endogenous	01	0.95650772874269	0
CFAP53	CFAP53	All Probes	RNA	Endogenous	01	0.951623857133653	0
CFAP54	CFAP54	All Probes	RNA	Endogenous	01	0.946279812702782	0
CFAP57	CFAP57	All Probes	RNA	Endogenous	01	0.947250226048512	0
CFAP58	CFAP58	All Probes	RNA	Endogenous	01	0.92986261840375	0
CFAP61	CFAP61	All Probes	RNA	Endogenous	01	0.950421254824482	0
CFAP65	CFAP65	All Probes	RNA	Endogenous	01	0.921129628803586	0
CFAP69	CFAP69	All Probes	RNA	Endogenous	01	0.926554342051757	0
CFAP70	CFAP70	All Probes	RNA	Endogenous	01	0.946100331001331	0
CFAP73	CFAP73	All Probes	RNA	Endogenous	01	0.945573160921233	0
CFAP74	CFAP74	All Probes	RNA	Endogenous	01	0.938260691941261	0
CFAP77	CFAP77	All Probes	RNA	Endogenous	01	0.933078734892135	0
CFAP97	CFAP97	All Probes	RNA	Endogenous	01	0.82064121317123	0
CFAP97D1	CFAP97D1	All Probes	RNA	Endogenous	01	0.953051393165356	0
CFAP99	CFAP99	All Probes	RNA	Endogenous	01	0.933567436190946	0
CFB	CFB	All Probes	RNA	Endogenous	01	0.917504226047867	0
CFC1,CFC1B	CFC1,CFC1B	All Probes	RNA	Endogenous	01	0.933724054464329	0
CFD	CFD	All Probes	RNA	Endogenous	01	NA	0
CFDP1	CFDP1	All Probes	RNA	Endogenous	01	0.885278469236549	0
CFH	CFH	All Probes	RNA	Endogenous	01	0.239812563202227	0
CFHR1	CFHR1	All Probes	RNA	Endogenous	01	0.923468965898207	0
CFHR2	CFHR2	All Probes	RNA	Endogenous	01	0.924281613144821	0
CFHR3	CFHR3	All Probes	RNA	Endogenous	01	0.925254274467296	0
CFHR4	CFHR4	All Probes	RNA	Endogenous	01	0.942407328452896	0
CFHR5	CFHR5	All Probes	RNA	Endogenous	01	0.919415138882096	0
CFI	CFI	All Probes	RNA	Endogenous	01	0.950439360879651	0
CFL1	CFL1	All Probes	RNA	Endogenous	01	0.833829815284958	0
CFL2	CFL2	All Probes	RNA	Endogenous	01	0.854081973724557	0
CFLAR	CFLAR	All Probes	RNA	Endogenous	01	0.756395973410855	0
CFP	CFP	All Probes	RNA	Endogenous	01	0.924335929048837	0
CFTR	CFTR	All Probes	RNA	Endogenous	01	0.634463236799142	0
CGA	CGA	All Probes	RNA	Endogenous	01	0.357946493999721	0
CGAS	CGAS	All Probes	RNA	Endogenous	01	0.91579835677655	0
CGB5,CGB8,CGB7,CGB1,CGB3,CGB2	CGB5,CGB8,CGB7,CGB1,CGB3,CGB2	All Probes	RNA	Endogenous	01	0.959810494575704	0
CGGBP1	CGGBP1	All Probes	RNA	Endogenous	01	0.946202105624531	0
CGN	CGN	All Probes	RNA	Endogenous	01	0.694057536280353	0
CGNL1	CGNL1	All Probes	RNA	Endogenous	01	0.934299370958018	0
CGREF1	CGREF1	All Probes	RNA	Endogenous	01	0.842446285801718	0
CGRRF1	CGRRF1	All Probes	RNA	Endogenous	01	0.954334332974969	0
CH25H	CH25H	All Probes	RNA	Endogenous	01	0.893664622084414	0
CHAC1	CHAC1	All Probes	RNA	Endogenous	01	0.962493173810188	0
CHAC2	CHAC2	All Probes	RNA	Endogenous	01	0.869389196561289	0
CHAD	CHAD	All Probes	RNA	Endogenous	01	0.941264132080628	0
CHADL	CHADL	All Probes	RNA	Endogenous	01	0.93396689426304	0
CHAF1A	CHAF1A	All Probes	RNA	Endogenous	01	0.813207205898659	0
CHAF1B	CHAF1B	All Probes	RNA	Endogenous	01	0.842199423162619	0
CHAMP1	CHAMP1	All Probes	RNA	Endogenous	01	0.866288389867998	0
CHAT	CHAT	All Probes	RNA	Endogenous	01	0.970672264168508	0
CHCHD1	CHCHD1	All Probes	RNA	Endogenous	01	0.866823491220739	0
CHCHD10	CHCHD10	All Probes	RNA	Endogenous	01	0.747855048636129	0
CHCHD2	CHCHD2	All Probes	RNA	Endogenous	01	0.755195604338095	0
CHCHD3	CHCHD3	All Probes	RNA	Endogenous	01	0.774658857752544	0
CHCHD4	CHCHD4	All Probes	RNA	Endogenous	01	0.849605946601053	0
